Time,GPS_X1,GPS_Y1,GPS_X2,GPS_Y2,Encoder_X,Encoder_Y,Kalman_X,Kalman_Y,Rot_x,Rot_yTheta,gps_middle_x,gps_middle_y,gps_angle
1740342110.6721423,19.878827938278054,-59.27413334161855,8.902877562693526,-7.816776348344234,-19.157404870993886,-0.21495931938641738,19.87882779634973,-58.857075987349035,-19.157404870993886,-0.21495931938641738,0.059915625000000056,0,0,0
1740342110.7722523,19.878827938278054,-59.27413334161855,8.221317561659337,-7.83529947705901,-20.098856182017574,-0.2673432598811772,19.069977339225098,-59.22466318127606,-20.098856182017574,-0.2673432598811772,0.053418750000000056,0,0,0
1740342110.8724747,19.878827938278054,-59.27413334161855,8.036728393451437,-8.057577495450374,-21.958652613985155,-0.3665605331854633,18.55443410186358,-59.323847302384266,-21.958652613985155,-0.3665605331854633,0.05269687500000005,0,0,0
1740342110.9726954,19.878827938278054,-59.27413334161855,8.34911005806983,-7.538928864839534,-23.81849628192273,-0.46488838546989586,18.42628120919668,-59.34644306348496,-23.81849628192273,-0.46488838546989586,0.052937500000000054,0,0,0
1740342111.0728984,19.878827938278054,-59.27413334161855,8.434305050632267,-7.4277898556438515,-25.678304646960513,-0.5638809629222653,18.41554318964129,-59.351066944184964,-25.678304646960513,-0.5638809629222653,0.053178125000000055,0,0,0
1740342111.1730072,19.878827938278054,-59.27413334161855,7.894736729091593,-8.057577495450374,-27.561433411658967,-0.6645748966625143,18.389795897560408,-59.35363525303291,-27.561433411658967,-0.6645748966625143,0.05414062500000005,0,0,0
1740342111.2731164,19.878827938278054,-59.27413334161855,7.6817492249849915,-8.020531159051814,-29.43664442269703,-0.7673635765201593,18.37379140755074,-59.35659209501613,-29.43664442269703,-0.7673635765201593,0.05630625000000005,0,0,0
1740342111.3732564,19.878827938278054,-59.27413334161855,7.795342568579804,-8.039054366735598,-31.311694558169496,-0.8730523334843903,18.388350172251013,-59.357610883030816,-31.311694558169496,-0.8730523334843903,0.055584375000000054,0,0,0
1740342111.473398,19.878827938278054,-61.12645000360857,7.312570873435521,-7.520405657155749,-33.19461389027572,-0.977590154111224,18.37775928680696,-60.792817864704524,-33.19461389027572,-0.977590154111224,0.054621875000000056,0,0,0
1740342111.5736222,19.878827938278054,-59.27413334161855,7.951533385755328,-7.613021537636655,-35.10874447855198,-1.0822476601533186,18.374347281754154,-59.67984329702187,-35.10874447855198,-1.0822476601533186,0.05414062500000006,0,0,0
1740342111.6738424,21.298744216340697,-61.12645000360857,7.568155896523851,-8.057577495450374,-37.00736276660919,-1.1851405940617747,19.477277018518837,-60.86377861685031,-37.00736276660919,-1.1851405940617747,0.054621875000000056,0,0,0
1740342111.7739863,21.298744216340697,-61.12645000360857,7.369367560366601,-8.409517651752196,-38.8903197098085,-1.2889950359059859,19.74124176818956,-61.13094707210369,-38.8903197098085,-1.2889950359059859,0.056065625000000056,0,0,0
1740342111.874223,21.298744216340697,-61.12645000360857,7.255774216771788,-8.3169018502403,-40.68756698858903,-1.3902964922047818,19.85015187414355,-61.18951480484552,-40.68756698858903,-1.3902964922047818,0.058231250000000054,0,0,0
1740342111.974359,21.298744216340697,-62.978766665598584,6.957591720102748,-7.872345813457571,-42.46121638691644,-1.4947376604520892,20.85007972937546,-62.407760931863095,-42.46121638691644,-1.4947376604520892,0.061118750000000055,0,0,0
1740342112.074488,21.298744216340697,-62.978766665598584,6.659409208300036,-7.946438486254692,-44.257888197624965,-1.6057745271279105,20.781973301272924,-62.87290344476197,-44.257888197624965,-1.6057745271279105,0.06328437500000006,0,0,0
1740342112.1746135,21.298744216340697,-62.978766665598584,7.014388376766482,-8.039054366735598,-45.844342758412616,-1.7072760497596318,20.824672537485426,-62.97778352916628,-45.844342758412616,-1.7072760497596318,0.06954062500000005,0,0,0
1740342112.2748272,21.298744216340697,-62.978766665598584,7.213176712923732,-7.687114131464767,-45.99204507255271,-1.717563950095186,21.158744898663098,-62.98086173649618,-45.99204507255271,-1.717563950095186,0.07026250000000005,0,0,0
1740342112.3749804,21.298744216340697,-62.978766665598584,6.645210040350684,-7.83529947705901,-45.99204507255271,-1.717563950095186,21.267223526869437,-62.979238368463136,-45.99204507255271,-1.717563950095186,0.07026250000000005,0,0,0
1740342112.4750845,21.298744216340697,-62.978766665598584,6.247633383169856,-8.205762841044617,-45.99204507255271,-1.717563950095186,21.291647387963565,-62.978872868677605,-45.99204507255271,-1.717563950095186,0.07026250000000005,0,0,0
1740342112.5751889,21.298744216340697,-64.83108340655761,6.47482005522581,-8.002008030337038,-45.99204507255271,-1.717563950095186,21.29714637800552,-64.414061485642,-45.99204507255271,-1.717563950095186,0.07026250000000005,0,0,0
1740342112.6753058,22.718660494403345,-64.83108340655761,6.304430039833591,-8.094623831848935,-45.99204507255271,-1.717563950095186,22.39860911195345,-64.7371916605937,-45.99204507255271,-1.717563950095186,0.07026250000000005,0,0,0
1740342112.775528,22.718660494403345,-64.83108340655761,6.304430039833591,-8.094623831848935,-45.99204507255271,-1.717563950095186,22.39860911195345,-64.7371916605937,-45.99204507255271,-1.717563950095186,0.07026250000000005,0,0,0
1740342112.8766909,22.718660494403345,-64.83108340655761,6.233434200086832,-8.020531159051814,-45.99204507255271,-1.717563950095186,22.646601493237082,-64.80994384646533,-45.99204507255271,-1.717563950095186,0.07026250000000005,0,0,0
1740342112.9769466,21.298744216340697,-66.68340006854763,6.47482005522581,-7.409266647960067,-45.99204507255271,-1.717563950095186,21.602211891882675,-66.26159472261806,-45.99204507255271,-1.717563950095186,0.07026250000000005,0,0,0
1740342113.0771096,21.298744216340697,-66.68340006854763,6.034645879063254,-7.761206804261889,-45.99204507255271,-1.717563950095186,21.367069425305566,-66.5884313429604,-45.99204507255271,-1.717563950095186,0.07026250000000005,0,0,0
1740342113.1772256,21.298744216340697,-66.68340006854763,5.097500870074408,-8.224285969759393,-45.99204507255271,-1.717563950095186,21.314127515968096,-66.66201802840354,-45.99204507255271,-1.717563950095186,0.07026250000000005,0,0,0
1740342113.2774575,22.718660494403345,-66.68340006854763,5.140098373922463,-8.79850414445258,-45.99204507255271,-1.717563950095186,22.40243238517146,-66.67858594012907,-45.99204507255271,-1.717563950095186,0.07026250000000005,0,0,0
1740342113.3776915,21.298744216340697,-66.68340006854763,5.324687542130362,-7.927915357539916,-45.99204507255271,-1.717563950095186,21.54723765022203,-66.68231617607178,-45.99204507255271,-1.717563950095186,0.07026250000000005,0,0,0
1740342113.4779158,22.718660494403345,-68.53571673053764,5.39568338187712,-7.575975201238094,-45.99204507255271,-1.717563950095186,22.454916718490594,-68.11842688260468,-45.99204507255271,-1.717563950095186,0.07026250000000005,0,0,0
1740342113.578158,21.298744216340697,-68.53571673053764,5.125899205973112,-8.465087195834542,-45.99204507255271,-1.717563950095186,21.559054404790725,-68.44176466131637,-45.99204507255271,-1.717563950095186,0.07026250000000005,0,0,0
1740342113.6783779,21.298744216340697,-68.53571673053764,4.813517526221048,-8.613272462459776,-45.99204507255271,-1.717563950095186,21.357352593624267,-68.51456358877135,-45.99204507255271,-1.717563950095186,0.07026250000000005,0,0,0
1740342113.7785985,22.718660494403345,-68.53571673053764,4.075160853389453,-8.465087195834542,-45.99204507255271,-1.717563950095186,22.412164434748423,-68.5309541381829,-45.99204507255271,-1.717563950095186,0.07026250000000005,0,0,0
1740342113.8788283,22.718660494403345,-70.38803339252766,4.572131701349415,-8.39099452303742,-45.99204507255271,-1.717563950095186,22.649653450126124,-69.96991529184095,-45.99204507255271,-1.717563950095186,0.07026250000000005,0,0,0
1740342113.9789996,22.718660494403345,-70.38803339252766,4.898712533917158,-8.168716504646056,-45.99204507255271,-1.717563950095186,22.703123680764566,-70.29389484366774,-45.99204507255271,-1.717563950095186,0.07026250000000005,0,0,0
1740342114.079222,22.718660494403345,-70.38803339252766,4.501135861602657,-8.187239633360832,-45.99204507255271,-1.717563950095186,22.715162408366268,-70.36683826520144,-45.99204507255271,-1.717563950095186,0.07026250000000005,0,0,0
1740342114.1793637,22.718660494403345,-70.38803339252766,4.557932533400064,-8.724411471655458,-45.99204507255271,-1.717563950095186,22.71840710284508,-70.3864980768482,-45.99204507255271,-1.717563950095186,0.07026250000000005,0,0,0
1740342114.2795923,22.718660494403345,-72.24035005451768,4.415940869040219,-8.11314696056371,-45.99204507255271,-1.717563950095186,22.718602175572634,-71.8136804354085,-45.99204507255271,-1.717563950095186,0.07026250000000005,0,0,0
1740342114.3798048,22.718660494403345,-70.38803339252766,4.600530037248118,-7.853822684742795,-45.99204507255271,-1.717563950095186,22.718647349209782,-70.70937739241369,-45.99204507255271,-1.717563950095186,0.07026250000000005,0,0,0
1740342114.4799736,21.298744216340697,-72.24035005451768,4.188754196984266,-8.335424978955075,-45.99204507255271,-1.717563950095186,21.618451170972747,-71.8956345622452,-45.99204507255271,-1.717563950095186,0.07026250000000005,0,0,0
1740342114.5801976,22.718660494403345,-72.24035005451768,4.259750021597352,-8.020531159051814,-45.99204507255271,-1.717563950095186,22.470949598289508,-72.16273774777147,-45.99204507255271,-1.717563950095186,0.07026250000000005,0,0,0
1740342114.6803415,21.298744216340697,-72.24035005451768,4.089360036472477,-7.983484822653253,-45.99204507255271,-1.717563950095186,21.56266421802808,-72.22287577872706,-45.99204507255271,-1.717563950095186,0.07026250000000005,0,0,0
1740342114.78048,21.298744216340697,-72.24035005451768,4.160355861085563,-8.279855513841738,-45.99204507255271,-1.717563950095186,21.358165337115498,-72.23641575228379,-45.99204507255271,-1.717563950095186,0.07026250000000005,0,0,0
1740342114.880673,21.298744216340697,-72.24035005451768,3.8195758605684684,-7.779730011945674,-45.99204507255271,-1.717563950095186,21.312122776308073,-72.23946425334665,-45.99204507255271,-1.717563950095186,0.07026250000000005,0,0,0
1740342114.980836,21.298744216340697,-72.24035005451768,4.117758357237508,-7.779730011945674,-45.99204507255271,-1.717563950095186,21.30175637539126,-72.24015061795494,-45.99204507255271,-1.717563950095186,0.07026250000000005,0,0,0
1740342115.081477,21.298744216340697,-72.24035005451768,3.862173364416523,-7.890869021141356,-45.99204507255271,-1.717563950095186,21.299422398609032,-72.24030515172926,-45.99204507255271,-1.717563950095186,0.07026250000000005,0,0,0
