Time,Encoder_X,Encoder_Y,Theta
1738452421.380572,0,0,0
1738452421.4808695,0.0,0.0,0.0
1738452421.581133,0.0,0.0,0.0
1738452421.6815221,0.0,0.0,0.0
1738452421.78212,0.0,0.0,0.0
1738452421.8823268,0.0,0.0,0.0
1738452421.9824965,0.0,0.0,0.0
1738452422.0828052,0.0,0.0,0.0
1738452422.182948,0.0,0.0,0.0
1738452422.2831333,0.0,0.0,0.0
1738452422.3834898,0.0,0.0,0.0
1738452422.4838989,0.0,0.0,0.0
1738452422.5842936,0.0,0.0,0.0
1738452422.6846297,0.0,0.0,0.0
1738452422.784857,0.0,0.0,0.0
1738452422.885253,0.0,0.0,0.0
1738452422.9855478,0.0,0.0,0.0
1738452423.0858736,0.0,0.0,0.0
1738452423.1862285,0.0,0.0,0.0
1738452423.2866044,0.0,0.0,0.0
1738452423.3869984,0.0,0.0,0.0
1738452423.4873524,0.0,0.0,0.0
1738452423.5875328,0.0,0.0,0.0
1738452423.6878974,0.0,0.0,0.0
1738452423.788081,0.0,0.0,0.0
1738452423.8883984,0.0,0.0,0.0
1738452423.988705,0.0,0.0,0.0
1738452424.0889196,0.0,0.0,0.0
1738452424.1890569,0.0,0.0,0.0
1738452424.2892573,0.0,0.0,0.0
1738452424.389562,0.0,0.0,0.0
1738452424.4898245,0.0,0.0,0.0
1738452424.5902615,0.0,0.0,0.0
1738452424.6904802,0.0,0.0,0.0
1738452424.790902,0.0,0.0,0.0
1738452424.8912568,0.0,0.0,0.0
1738452424.9920063,0.0,0.0,0.0
1738452425.0922256,0.0,0.0,0.0
1738452425.1924217,0.0,0.0,0.0
1738452425.292792,0.0,0.0,0.0
1738452425.3931553,0.0,0.0,0.0
1738452425.493971,0.0,0.0,0.0
1738452425.5941708,0.0,0.0,0.0
1738452425.6943667,0.0,0.0,0.0
1738452425.7947395,0.0,0.0,0.0
1738452425.8949442,0.0,0.0,0.0
1738452425.995164,0.0,0.0,0.0
1738452426.0953622,0.0,0.0,0.0
1738452426.1957655,0.0,0.0,0.0
1738452426.2960007,0.0,0.0,0.0
1738452426.3964365,0.0,0.0,0.0
1738452426.4968119,0.0,0.0,0.0
1738452426.5971699,0.0,0.0,0.0
1738452426.6974795,0.0,0.0,0.0
1738452426.797854,0.0,0.0,0.0
1738452426.898122,0.0,0.0,0.0
1738452426.9983225,0.0,0.0,0.0
1738452427.0986516,0.0,0.0,0.0
1738452427.1992753,0.0,0.0,0.0
1738452427.2996483,0.0,0.0,0.0
1738452427.4000916,0.0,0.0,0.0
1738452427.500491,0.0,0.0,0.0
1738452427.6008506,0.0,0.0,0.0
1738452427.7010353,0.0,0.0,0.0
1738452427.8013728,0.0,0.0,0.0
1738452427.9017296,0.0,0.0,0.0
1738452428.0020795,0.0,0.0,0.0
1738452428.1024268,0.0,0.0,0.0
1738452428.20285,0.0,0.0,0.0
1738452428.303224,0.0,0.0,0.0
1738452428.403575,0.0,0.0,0.0
1738452428.5039327,0.0,0.0,0.0
1738452428.604211,0.0,0.0,0.0
1738452428.7044373,0.0,0.0,0.0
1738452428.8046274,0.0,0.0,0.0
1738452428.904859,0.0,0.0,0.0
1738452429.005169,0.0,0.0,0.0
1738452429.10556,0.0,0.0,0.0
1738452429.2059221,0.0,0.0,0.0
1738452429.306284,0.0,0.0,0.0
1738452429.4066489,0.0,0.0,0.0
1738452429.506937,0.11688960937500002,0.0,0.012271875000000002
1738452429.607334,0.10909755552425146,-9.56279113844506e-05,0.038981249999999995
1738452429.7077765,0.17139132167209786,0.0023338916672657143,0.07651875
1738452429.8082285,0.1869309983413264,0.003525294478005529,0.1164625
1738452429.9086323,0.10179262043717044,-0.006435207768747536,0.154721875
1738452430.0089808,-0.05989799439472926,-0.03165383984443376,0.19105625
1738452430.1093817,-0.23586748309679648,-0.06568904500812939,0.227390625
1738452430.209753,-0.39530036816214803,-0.10258063603135556,0.26324375
1738452430.3099253,-0.5156874381380655,-0.13502469323257618,0.30174375
1738452430.4101155,-0.6644987774913008,-0.18134190865034922,0.33928125
1738452430.5103085,-0.8837856343858358,-0.26225514563405006,0.41146874999999994
1738452430.6106253,-0.8837856343858358,-0.26225514563405006,0.41146874999999994
1738452430.7108293,-0.8695011883550015,-0.25602172015252045,0.43697499999999995
1738452430.8114493,-0.8059574726814301,-0.22634106518773323,0.456946875
1738452430.9117935,-0.701060299105242,-0.17476816769721823,0.47354999999999997
1738452431.0121803,-0.5628979399553734,-0.10265988467017992,0.50771875
1738452431.112583,-0.5628979399553734,-0.10265988467017992,0.50771875
1738452431.2129297,-0.45436614143441584,-0.04129789563405176,0.54525625
1738452431.3130944,-0.4477034771980097,-0.03725634232086703,0.563784375
1738452431.4134436,-0.4477034771980097,-0.03725634232086703,0.563784375
1738452431.5139587,-0.48055943811084983,-0.05819758866615429,0.6006
1738452431.614356,-0.48055943811084983,-0.05819758866615429,0.6006
1738452431.7147813,-0.47420779426482995,-0.053682960401975933,0.634046875
1738452431.8152363,-0.47420779426482995,-0.053682960401975933,0.634046875
1738452431.9156632,-0.45532220063235485,-0.03990285359561887,0.6554625
1738452432.0159562,-0.4923886488682152,-0.06840175427534156,0.66460625
1738452432.1161487,-0.4923886488682152,-0.06840175427534156,0.66460625
1738452432.2163134,-0.5717010135291355,-0.13142533166464124,0.682653125
1738452432.316729,-0.6382105692238464,-0.18550151864607134,0.69155625
1738452432.4171164,-0.6862290994486981,-0.22525873964189336,0.70021875
1738452432.5174837,-0.7577376034298372,-0.28551626661966656,0.7084
1738452432.6178377,-0.7991619318690886,-0.32100657742369654,0.714415625
1738452432.7182634,-0.8462591704996467,-0.3618509892769952,0.718746875
1738452432.8186564,-0.8638541292720986,-0.3772439960329647,0.72428125
1738452432.9190326,-0.8696906289639548,-0.38240737857325385,0.731740625
1738452433.0194802,-0.9160732054846968,-0.42406157958063284,0.741365625
1738452433.1199007,-0.9678001571455636,-0.47142261369747607,0.7497875
1738452433.220285,-1.007720576327245,-0.5085964926983075,0.7615781250000001
1738452433.320677,-1.0641196495514211,-0.5623707368166031,0.7740906250000001
1738452433.4211254,-1.097552744920395,-0.5950561626027775,0.7880468750000001
1738452433.5215755,-1.130526433179307,-0.6282049907476531,0.8020031250000001
1738452433.621921,-1.1955421506590105,-0.695416538711504,0.8164406250000001
1738452433.7222936,-1.2489076578259275,-0.7522025179304782,0.8328031250000001
1738452433.8225956,-1.2856081288993106,-0.7925585902195573,0.8479625000000001
1738452433.922923,-1.301072916647566,-0.81009049174492,0.862640625
1738452434.0235288,-1.3061415151984213,-0.8160094913766711,0.8763562500000001
1738452434.1239114,-1.3061415151984213,-0.8160094913766711,0.8898312500000001
1738452434.2243252,-1.3061415151984213,-0.8160094913766711,0.9018625000000001
1738452434.3246298,-1.3158067265020585,-0.8282358842256534,0.9148562500000001
1738452434.42505,-1.3110539599179607,-0.8220604119597062,0.9266468750000002
1738452434.525432,-1.3110539599179607,-0.8220604119597062,0.9343468750000002
1738452434.6258237,-1.2786334062417433,-0.7781919170352491,0.9398812500000002
1738452434.7262514,-1.24645613253601,-0.7341446673540721,0.9444531250000002
1738452434.8266492,-1.2510240696221344,-0.740458081540359,0.9495062500000002
1738452434.9270666,-1.2510240696221344,-0.740458081540359,0.9552812500000002
1738452435.0272863,-1.2195289122554867,-0.6959205444501728,0.9612968750000002
1738452435.1275728,-1.2016851019735626,-0.670362719793346,0.9714031250000001
1738452435.2278142,-1.1709120350496658,-0.6253232315668245,0.9827125000000001
1738452435.3281684,-1.1449733995870828,-0.5864221247045045,0.9908937500000001
1738452435.4285727,-1.149243318131052,-0.5929407935516134,0.9993156250000002
1738452435.5290284,-1.1408135814284441,-0.5798319976203957,1.0060531250000002
1738452435.6295228,-1.1408135814284441,-0.5798319976203957,1.0113468750000003
1738452435.729947,-1.1366778738247005,-0.5732273651153477,1.0168812500000004
1738452435.8303723,-1.0956869544191705,-0.506953167139594,1.0221750000000005
1738452435.9308248,-1.0631753482995423,-0.45376095592603594,1.0269875000000006
1738452436.0311987,-1.0389839159707412,-0.4137499133670691,1.0380562500000006
1738452436.1315625,-1.0310682202286747,-0.4003244616964313,1.0505687500000005
1738452436.231964,-1.0465624092652752,-0.42737134825781753,1.0616375000000005
1738452436.3323817,-1.0541593446558737,-0.44097971202105796,1.0717437500000004
1738452436.432777,-1.06534787502688,-0.46150637807598927,1.0806468750000005
1738452436.5330846,-1.0836901048294523,-0.495882151574627,1.0861812500000005
1738452436.63341,-1.1091024868568438,-0.5441496146041206,1.0907531250000004
1738452436.7337356,-1.1234975979446962,-0.571797123412959,1.0941218750000004
1738452436.8338666,-1.1306485439634466,-0.5856450460975539,1.0970093750000003
1738452436.9340756,-1.1413149395432254,-0.606447816021996,1.1006187500000002
1738452437.0344853,-1.1483757670542152,-0.6203419049270539,1.1068750000000003
1738452437.1349692,-1.1344282370501393,-0.5924659229111354,1.1112062500000002
1738452437.2355595,-1.1206015753413887,-0.564529792317258,1.114575
1738452437.3359265,-1.1309009305347242,-0.5855167052344814,1.117221875
1738452437.4363177,-1.158217649053983,-0.6415543065001067,1.120590625
1738452437.5367713,-1.1649995958553896,-0.6555866330792771,1.125403125
1738452437.6371834,-1.1448565819901149,-0.6133922268481454,1.1311781250000001
1738452437.7375975,-1.1448565819901149,-0.6133922268481454,1.1393593750000002
1738452437.8380547,-1.1350804841728697,-0.5921565224176054,1.1497062500000002
1738452437.9384851,-1.1255246289136136,-0.5708208044438002,1.1595718750000001
1738452438.038916,-1.1161797254670722,-0.5493918518149753,1.1694375000000001
1738452438.1394005,-1.1161797254670722,-0.5493918518149753,1.1781000000000001
1738452438.2399118,-1.1251260093502566,-0.5709902599941693,1.1845968750000002
1738452438.3401663,-1.10457920357358,-0.520459418718913,1.1882062500000001
1738452438.4405642,-1.081305732053648,-0.46262550661125296,1.1925375
1738452438.540945,-1.072672196727521,-0.4409001919077528,1.197109375
1738452438.6413457,-1.0698274900542255,-0.43364533892141954,1.20264375
1738452438.7417562,-1.0558049288758244,-0.39729291155049967,1.2076968750000001
1738452438.842126,-1.0308952876418738,-0.33173183426879016,1.2117875
1738452438.9424732,-1.008991956271869,-0.2733652347347982,1.21515625
1738452439.0428472,-0.9927120175405328,-0.22953519344257084,1.2180437499999999
1738452439.1431744,-0.9792509243782384,-0.19297113775073,1.2206906249999998
1738452439.243552,-0.9712323649962995,-0.17101140331171813,1.2228562499999998
1738452439.3439944,-0.9792033490622764,-0.19298845143501137,1.2264656249999997
1738452439.444227,-0.9844644216681746,-0.207658901553432,1.2312781249999998
1738452439.5444405,-0.9870596268750309,-0.21500670107741918,1.2334437499999997
1738452439.644774,-0.9896389134303161,-0.22236010360795735,1.2341656249999997
1738452439.7450607,-0.9870649357840592,-0.21500484107104065,1.2348874999999997
1738452439.8453395,-0.9870649357840592,-0.21500484107104065,1.2353687499999997
1738452439.9461977,-0.9819346828136124,-0.20028813301180323,1.2358499999999997
1738452440.0467312,-0.976811512852733,-0.18556895772262536,1.2387374999999996
1738452440.1471608,-0.9691905422871946,-0.16346809713230445,1.2457156249999997
1738452440.2475605,-0.9741682514215048,-0.1782370985682786,1.2543781249999997
1738452440.3479605,-0.9838674264207925,-0.20786023092965453,1.2587093749999996
1738452440.4483807,-1.00061629007612,-0.2597737427918361,1.2642437499999997
1738452440.5488338,-1.00061629007612,-0.2597737427918361,1.2724249999999997
1738452440.6492314,-0.9868717606260419,-0.21508373456885244,1.2772374999999998
1738452440.7496543,-0.9778522269905321,-0.18524664390028503,1.2791624999999998
1738452440.8501055,-0.9800927471305186,-0.1927102433946788,1.2803656249999997
1738452440.9505188,-0.9890189026402147,-0.22257540226556255,1.2832531249999997
1738452441.0509117,-0.9978587854119227,-0.25246621087203663,1.2880656249999998
1738452441.151099,-0.9978587854119227,-0.25246621087203663,1.2909531249999997
1738452441.2514632,-0.987096955708475,-0.21501872471883804,1.2926374999999997
1738452441.3518624,-0.9806777123939804,-0.19253938873080406,1.2933593749999996
1738452441.452242,-0.9828120505182112,-0.20003404340476036,1.2935999999999996
1738452441.5526078,-0.9764144465346777,-0.17754853930848802,1.2943218749999996
1738452441.6528122,-0.9764144465346777,-0.17754853930848802,1.2957656249999996
1738452441.752998,-0.9742981485848007,-0.1700487705855375,1.3008187499999997
1738452441.8531878,-0.9742981485848007,-0.1700487705855375,1.3089999999999997
1738452441.9534802,-0.980348730879368,-0.19263012761053208,1.3188656249999997
1738452442.053881,-0.9900612513079305,-0.23036337746639218,1.3296937499999997
1738452442.1542616,-0.8151577320487832,0.4809572601416157,1.3373937499999997
1738452442.2545724,-0.37538350275053195,2.3308050881638906,1.3422062499999998
1738452442.3550322,0.26208742755642517,5.070769658362723,1.3405218749999999
1738452442.4554472,0.9450810514800148,7.984156324350559,1.3419656249999998
1738452442.55586,1.653918216421779,11.027547601008495,1.3417249999999998
1738452442.656256,2.3741046762695226,14.116302698804674,1.338596875
1738452442.7565796,3.098569916453403,17.18003933544778,1.3337843749999998
1738452442.8573456,3.8707056421400905,20.376600217081986,1.328971875
1738452442.9578056,4.449208376723134,22.722027877503304,1.3328218749999998
1738452443.0581982,4.778030552731231,24.077599212720468,1.3595312499999999
1738452443.158598,4.869539788338518,24.504284620539373,1.3893687499999998
1738452443.2590182,4.894848806458483,24.64224995649291,1.4095812499999998
1738452443.3594127,5.001171594227904,25.29603538073666,1.4199281249999998
1738452443.4596555,5.269377959823368,27.06027971504055,1.4211312499999997
1738452443.5600996,5.685351394140989,29.818858475041896,1.4230562499999997
1738452443.6603186,6.1464862709874,32.917373859652436,1.4216124999999997
1738452443.7606661,6.627151118391829,36.11539936390321,1.4127093749999997
1738452443.8609188,7.142402910396394,39.34749610166195,1.4078968749999998
1738452443.9612317,7.68836886214836,42.66934947674613,1.4064531249999999
1738452444.0615659,8.216181781248089,45.85203358191308,1.3968281249999999
1738452444.1619213,8.775951957407727,49.03716516023931,1.38551875
1738452444.2622035,9.368836305025594,52.20044399100634,1.3785406249999999
1738452444.362503,9.979312891772143,55.33656141718358,1.374690625
1738452444.4628692,10.442426442526342,57.667761113900454,1.3778187499999999
1738452444.563244,10.70396194166009,59.00615937299558,1.404528125
1738452444.6635735,10.778764934530269,59.45189948362985,1.4362906249999998
1738452444.7639074,10.91252454491051,60.440348181537296,1.4555406249999998
1738452444.8642786,11.124914253269612,62.274950880124216,1.4572249999999998
1738452444.964638,11.46049954800692,65.21707737438273,1.4552999999999998
1738452445.0650496,11.816116158885674,68.28240399684638,1.4490437499999997
1738452445.1654427,12.244849745004936,71.78633820150529,1.4459156249999998
1738452445.2658017,12.651540778133878,75.02602763908574,1.4427875
1738452445.3661532,13.057421106499108,78.1794113498325,1.4408625
1738452445.4665997,13.476438709536819,81.38609656508412,1.438215625
1738452445.5667894,13.915273956346997,84.67662824187207,1.439178125
1738452445.6670253,14.33457874974859,87.84397692238844,1.439659375
1738452445.7671921,14.657594372425711,90.2930339541406,1.4476
1738452445.8673234,14.808894873356028,91.51493953447546,1.47455
1738452445.9678707,14.844839943732193,91.88725515743697,1.5077562500000001
1738452446.0685875,14.850240100620894,91.97280393476743,1.529171875
1738452446.1689162,14.88104582061787,92.71246356595385,1.54240625
1738452446.2690558,14.93568319578651,94.63647016859333,1.548903125
1738452446.3702393,15.00067883356152,97.6047547369917,1.55155
1738452446.4705894,15.060367072247923,100.70565129833675,1.5544375
1738452446.5710075,15.113268272859422,103.93916444727283,1.5561218749999999
1738452446.6713574,15.160494255042286,107.15717851148013,1.5587687499999998
1738452446.771751,15.196296946726232,110.13375191782264,1.55491875
1738452446.8721004,15.248013182223158,113.39066512619691,1.55395625
1738452446.9722624,15.302732949779845,116.63973551338924,1.551790625
1738452447.0725567,15.361971224885918,119.75622881394781,1.549865625
1738452447.1728194,15.428024103773613,122.91155697527971,1.5486625
1738452447.2731357,15.498907989383245,126.1135477743036,1.546978125
1738452447.3734376,15.653323839761365,132.69651786664463,1.5467375
1738452447.4737372,15.653323839761365,132.69651786664463,1.5467375
1738452447.574041,15.795368541358537,138.40675442439016,1.5527531250000002
1738452447.6742406,15.795368541358537,138.40675442439016,1.5527531250000002
1738452447.7745287,15.813154020562596,140.17538395831969,1.6348062500000002
1738452447.8748138,15.813154020562596,140.17538395831969,1.6348062500000002
1738452447.9749722,15.573043961361787,143.05617529337414,1.6740281250000002
1738452448.075292,15.281547607848731,145.8698446179029,1.6790812500000003
1738452448.1755838,15.281547607848731,145.8698446179029,1.6790812500000003
1738452448.275842,14.594508685227954,152.16789818084695,1.6764343750000004
1738452448.3762002,14.247764311537319,155.43806077438717,1.6773968750000003
1738452448.4764807,13.904505586294716,158.64590086366778,1.6802843750000003
1738452448.5767841,13.558797645774936,161.79076858495915,1.6773968750000003
1738452448.6771266,13.219684557310625,164.95986664417597,1.6723437500000002
1738452448.777433,12.89500965224158,168.1461428105324,1.6682531250000003
1738452448.8785694,12.89500965224158,168.1461428105324,1.6682531250000003
1738452448.9788036,12.351191015132898,173.78522423338563,1.6742687500000004
1738452449.0790825,12.212750733891014,175.11838964799514,1.7118062500000004
1738452449.1794102,12.170037865366613,175.41928616331916,1.7568031250000005
1738452449.2796574,12.151303042205502,175.51884304805336,1.7974687500000004
1738452449.380367,12.153054331564276,175.51124974616997,1.8419843750000005
1738452449.4810011,12.18227881892628,175.4061399087195,1.8862593750000005
1738452449.5812836,11.991279019150648,175.99137947393572,1.9168187500000005
1738452449.681521,11.378116547043176,177.69211682177297,1.9269250000000004
1738452449.7818015,10.397318535759595,180.32874540653674,1.9290906250000004
1738452449.882166,9.337029908621131,183.1602838132309,1.9305343750000004
1738452449.9825323,8.228762578935157,186.1069897009799,1.9295718750000004
1738452450.0828128,7.11785953780705,189.06935385782677,1.9290906250000004
1738452450.1831834,6.068501721257642,191.87170114692614,1.9213906250000004
1738452450.2835321,4.971165712110709,194.8723290573422,1.9218718750000003
1738452450.3838935,4.2020197581702075,196.97239868634708,1.9331812500000003
1738452450.484078,3.718576626767053,198.24754317069193,1.9772156250000004
1738452450.584361,3.604594099319866,198.51238434541008,2.04098125
1738452450.6846116,3.608124564111104,198.5054373268936,2.119184375
1738452450.7847967,3.705622154004398,198.34583794481023,2.164421875
1738452450.8851361,3.701263184810992,198.3522974057383,2.11798125
1738452450.985541,3.595848891661565,198.52532368809807,2.01210625
1738452451.0859587,3.6724026854633824,198.36326452359586,1.898771875
1738452451.1862001,3.745199097486065,198.14932384048657,1.78688125
1738452451.2866118,3.7819566671795153,197.9818726504076,1.69015
1738452451.386997,3.78659603539381,197.9431866392365,1.606171875
1738452451.4872503,3.7860448125118693,197.95876216956378,1.526284375
1738452451.5876427,3.7832708036031972,197.89648279303478,1.458428125
1738452451.688025,3.753561486681545,197.63320396161745,1.399715625
1738452451.78825,3.7111078355645515,197.38747984524488,1.351590625
1738452451.888631,3.677216955620524,197.23535651560482,1.3111656250000001
1738452451.9888906,3.683218621013606,197.25795092295937,1.2786812500000002
1738452452.089148,3.7281008557666184,197.40720133055592,1.2526937500000002
1738452452.1894054,3.7768461441686734,197.55523509705114,1.2353687500000001
1738452452.2897904,3.8076276619913543,197.64353534540658,1.22959375
1738452452.3901258,3.810235239960729,197.65087876321059,1.229353125
1738452452.4906685,3.807625895056952,197.64353597306763,1.2291125
1738452452.5910215,3.807625895056952,197.64353597306763,1.2291125
1738452452.6911516,3.807625895056952,197.64353597306763,1.2291125
1738452452.7914975,3.807625895056952,197.64353597306763,1.2291125
1738452452.8920321,3.807625895056952,197.64353597306763,1.2291125
1738452452.9925585,3.807625895056952,197.64353597306763,1.2291125
1738452453.093074,3.807625895056952,197.64353597306763,1.2291125
1738452453.1935277,3.8154592301182433,197.66556245923795,1.228390625
1738452453.2939072,3.8154592301182433,197.66556245923795,1.228390625
1738452453.394256,3.8154592301182433,197.66556245923795,1.228390625
1738452453.4945927,3.8154592301182433,197.66556245923795,1.228390625
1738452453.5949757,3.8154592301182433,197.66556245923795,1.228390625
1738452453.6951718,3.8154592301182433,197.66556245923795,1.228390625
1738452453.7953715,3.8154592301182433,197.66556245923795,1.228390625
1738452453.895727,3.825924874636411,197.69492356022863,1.227428125
1738452453.9960833,3.831171824499305,197.70959906733324,1.226946875
1738452454.0964785,3.831171824499305,197.70959906733324,1.226946875
1738452454.196823,3.831171824499305,197.70959906733324,1.226946875
1738452454.2971537,3.831171824499305,197.70959906733324,1.226946875
1738452454.397497,3.831171824499305,197.70959906733324,1.226946875
1738452454.4978538,3.831171824499305,197.70959906733324,1.226946875
1738452454.5982146,3.831171824499305,197.70959906733324,1.226946875
1738452454.6985695,3.831171824499305,197.70959906733324,1.226946875
1738452454.7989023,3.831171824499305,197.70959906733324,1.226946875
1738452454.8991885,3.8337988304207125,197.71693555748857,1.22670625
1738452454.9995377,3.8337988304207125,197.71693555748857,1.22670625
1738452455.0998938,3.8337988304207125,197.71693555748857,1.22670625
1738452455.200066,3.8337988304207125,197.71693555748857,1.22670625
1738452455.3005722,3.8337988304207125,197.71693555748857,1.22670625
1738452455.401398,3.8337988304207125,197.71693555748857,1.22670625
1738452455.501887,3.8337988304207125,197.71693555748857,1.22670625
1738452455.602253,3.8337988304207125,197.71693555748857,1.22670625
1738452455.7026424,3.8337988304207125,197.71693555748857,1.22670625
1738452455.8029957,3.846942686362121,197.7536148465868,1.2255031250000001
1738452455.9034069,3.852217876837133,197.7682802261282,1.2250218750000001
1738452456.0037491,3.852217876837133,197.7682802261282,1.2250218750000001
1738452456.1040509,3.852217876837133,197.7682802261282,1.2250218750000001
1738452456.2043688,3.852217876837133,197.7682802261282,1.2250218750000001
1738452456.3047404,3.8548590006260195,197.77561164570713,1.2247812500000002
1738452456.405081,3.8548590006260195,197.77561164570713,1.2247812500000002
1738452456.505406,3.8548590006260195,197.77561164570713,1.2247812500000002
1738452456.605756,3.8548590006260195,197.77561164570713,1.2247812500000002
1738452456.7061174,3.8548590006260195,197.77561164570713,1.2247812500000002
1738452456.8064978,3.8548590006260195,197.77561164570713,1.2247812500000002
1738452456.906852,3.8548590006260195,197.77561164570713,1.2247812500000002
1738452457.0072143,3.8548590006260195,197.77561164570713,1.2247812500000002
1738452457.107521,3.8548590006260195,197.77561164570713,1.2247812500000002
1738452457.2078106,3.8548590006260195,197.77561164570713,1.2247812500000002
1738452457.3081868,3.8548590006260195,197.77561164570713,1.2247812500000002
1738452457.408561,3.8548590006260195,197.77561164570713,1.2247812500000002
1738452457.5089474,3.8548590006260195,197.77561164570713,1.2247812500000002
1738452457.6092775,3.8707163276374863,197.81959634878476,1.2233375000000002
1738452457.709609,3.8707163276374863,197.81959634878476,1.2233375000000002
1738452457.8099837,3.8680628587411765,197.81226938824668,1.2230968750000002
1738452457.9102979,3.8680628587411765,197.81226938824668,1.2230968750000002
1738452458.010664,3.8680628587411765,197.81226938824668,1.2230968750000002
1738452458.111065,3.8680628587411765,197.81226938824668,1.2230968750000002
1738452458.2114184,3.8680628587411765,197.81226938824668,1.2230968750000002
1738452458.3117795,3.8680628587411765,197.81226938824668,1.2230968750000002
1738452458.4119668,3.854786699394407,197.77563777907156,1.2218937500000002
1738452458.5133622,3.854786699394407,197.77563777907156,1.2218937500000002
1738452458.6139898,3.8574507438208556,197.78296090102904,1.2221343750000002
1738452458.7144003,3.8574507438208556,197.78296090102904,1.2221343750000002
1738452458.8147745,3.8574507438208556,197.78296090102904,1.2221343750000002
1738452458.9151936,3.8574507438208556,197.78296090102904,1.2221343750000002
1738452459.015588,3.8574507438208556,197.78296090102904,1.2221343750000002
1738452459.1159816,3.8574507438208556,197.78296090102904,1.2221343750000002
1738452459.2162201,3.862775308267095,197.79760842659138,1.2216531250000002
1738452459.3166225,3.8654411147426226,197.80493090730118,1.2204500000000003
1738452459.417054,3.852068042724542,197.7683345667388,1.2173218750000003
1738452459.5173154,3.838580558394149,197.73178023779957,1.2108250000000003
1738452459.617809,3.8413254957776104,197.73907342411772,1.2019218750000003
1738452459.718156,3.8469450155500216,197.75361034226322,1.1918156250000003
1738452459.8186865,3.8584773035991335,197.7825691112101,1.1793031250000003
1738452459.9191883,3.8733444566486286,197.81858437128085,1.1631812500000003
1738452460.019666,3.898057783629626,197.8758178172351,1.1453750000000003
1738452460.12011,3.917354134962271,197.9184060755937,1.1266062500000003
1738452460.2204902,3.917354134962271,197.9184060755937,1.1068750000000003
1738452460.3208218,3.917354134962271,197.9184060755937,1.0876250000000003
1738452460.4211662,3.9137337536170005,197.91150548961676,1.0724656250000002
1738452460.5214567,3.9174583235403486,197.91835040209222,1.0621187500000002
1738452460.6217408,3.9212535162833784,197.9251564111984,1.0522531250000002
1738452460.722086,3.917391363788587,197.91838817464688,1.0428687500000002
1738452460.8224356,3.9016893751063884,197.89146139396314,1.0308375000000003
1738452460.9227977,3.873645962381594,197.84467353068263,1.0166406250000002
1738452461.022998,3.8654445892920806,197.8314206641592,1.0002781250000001
1738452461.1231935,3.8401932425407046,197.79206995372067,0.9819906250000001
1738452461.2233744,3.8098987470293504,197.74670718606566,0.9658687500000002
1738452461.3240151,3.7788768872379177,197.70183869642437,0.9526343750000001
1738452461.4244814,3.738231688700406,197.64468353115834,0.9418062500000002
1738452461.5250313,3.701554633632946,197.5942731205486,0.9297750000000001
1738452461.6253588,3.6829141905326717,197.5692903695473,0.9187062500000002
1738452461.7257762,3.654540455428401,197.53212802192223,0.9076375000000002
1738452461.8260975,3.6161626829986826,197.4830000008996,0.8970500000000002
1738452461.9265928,3.60157677499606,197.46473039447437,0.8871843750000002
1738452462.027055,3.6064985871104542,197.4707720013319,0.8768375000000003
1738452462.1275177,3.5915464092312557,197.45280092435075,0.8664906250000003
1738452462.227931,3.6520956839588288,197.52406256220073,0.8510906250000003
1738452462.3282988,3.708598541342475,197.58852326421862,0.8364125000000003
1738452462.4286816,3.7294868682751523,197.61165942130054,0.8210125000000004
1738452462.5290546,3.7294868682751523,197.61165942130054,0.8046500000000003
1738452462.6292906,3.697068073588551,197.57796772090055,0.7916562500000003
1738452462.7297318,3.6806411599967843,197.5613339077165,0.7779406250000003
1738452462.8301523,3.6861923281650926,197.56680289115747,0.7637437500000003
1738452462.9305813,3.6805640795436987,197.56141326544076,0.7495468750000003
1738452463.03092,3.6691556901178344,197.55079490199108,0.7360718750000003
1738452463.1313028,3.5883026674037857,197.47754916963459,0.7206718750000003
1738452463.231534,3.52975168522846,197.42612634126678,0.7096031250000003
1738452463.3317447,3.506105057120854,197.40581769912342,0.7033468750000004
1738452463.4319355,3.488275141783114,197.3906974692891,0.7021437500000004
1738452463.5322866,3.4942245064349087,197.39573039171552,0.7019031250000004
1738452463.6325617,3.5001750819614155,197.40076188243037,0.7016625000000004
1738452463.7329223,3.5001750819614155,197.40076188243037,0.7002187500000004
1738452463.8330832,3.470379871969274,197.37565457952297,0.6966093750000004
1738452463.9332418,3.446471362059545,197.355654901514,0.6889093750000004
1738452464.0338295,3.434440463487357,197.34574740580683,0.6816906250000003
1738452464.1343393,3.392083098717858,197.31137603985502,0.6751937500000004
1738452464.2348347,3.367751798300302,197.29189292443277,0.6670125000000003
